RouteNum;Authority;City;Transport;Operator;ValidityPeriods;SpecialDates;RouteTag;RouteType;Commercial;RouteName;Weekdays;RouteID;Entry;RouteStops;Pikas2012.11.19;Datestart
;;;;;;;0.58;A1>D;A;ДС Лошица-2- D;67;196859;;68811,15468,15485,15486,15491,15492,15493,15546,15547,15548,15447,14727,14728,14729;;
;;;;;17203,;;0.58;A1>D;A;ДС Лошица-2 - D;12345;196904;;68811,15468,15485,15486,15491,15492,15493,15546,15547,15548,15447,14727,14728,14729;;
;;;;;17201,;;0.37;B1>D;A;ДС Серебрянка - D;1234567;196858;;15826,15827,54305,54306,15759,15757,15756,15754,14796;;
;;;;;;;0.5;D>A1;A;D - ДС Лошица-2;1234567;196860;;14803,14804,15447,15449,15450,15451,15454,15455,15459,15460,15461,68810,68811;;
;;;;;;;0.38;D>B1;A;D - ДС Серебрянка;1234567;196857;;14730,15752,15753,14472,15758,15760,15762,14475,14476,15826;;
25;;;;3 ТП;17047,;;;A>B;A;ДС Кунцевщина - ДС Малиновка-4;1234567;195870;;15858,14606,14607,14868,14869,14870,14871,14872,14873,58335,58336,211244,15647,15648,15649,15650,133415,14909,212056,14910,14911,14912,230009,14974,14975,14976,14977,14978,14979,15579,15580,15582,54638;;d1-d5 - 05.06.2017<br>d6-d7 - 03.09.2016
;;;;;;;;B>A;A;ДС Малиновка-4 - ДС Кунцевщина;67;195872;;54638,15581,15583,15584,14984,14985,14986,14987,14989,14988,14990,14991,15857,15196,204052,15197,212073,133408,15637,15638,15639,58341,211243,58337,14874,14875,14876,14877,14878,14867,14600,14601,15522,15858;;
;;;;;17322,;;;B>A;A;ДС Малиновка-4 – ДС Кунцевщина;12345;202904;;54638,15581,15583,15584,14984,14985,14986,14987,14989,14988,14990,14991,15857,15196,204052,15197,212073,133408,15637,15638,15639,58341,211243,58337,14874,14875,14876,14877,14878,14867,14600,14601,15522,15858;;
;;;;;17047,;;0.42;A1>D;A;ДС Кунцевщина - ТП 3;1234567;195875;;15858,14606,14607,14868,14869,14870,14871,14872,14873,58335,58336,211244,15647,15648;;
;;;;;;;0.42;B1>D;A;ДС Малиновка-4 - ТП 3;1234567;195873;;54638,15581,15583,15584,14984,14985,14986,14987,14989,14988,14990,14991,15857,15196,204052,15197;;
;;;;;;;0.43;D>A1;A;ТП 3 - ДС Кунцевщина;67;195874;;15638,15639,58341,211243,58337,14874,14875,14876,14877,14878,14867,14600,14601,15522,15858;;
;;;;;17322,;;0.43;D>A1;A;ТП 3 – ДС Кунцевщина;12345;202906;;15638,15639,58341,211243,58337,14874,14875,14876,14877,14878,14867,14600,14601,15522,15858;;
;;;;;17047,;;0.08;D>B1;A;ТП 3 - ДС Малиновка-4;1234567;195871;;15579,15580,15582,54638;;
26;;;;5 ТП;17175,;;;A>B;A;ДС Чижовка-1 - ст.м. Автозаводская;12345;196016;;15773,15772,15527,15528,15529,15709,15708,15706,15832;;d1-d5 - 09.01.2017
;;;;;;;;B>A;A;ст.м. Автозаводская - ДС Чижовка-1;12345;196019;;15832,14505,15705,15707,15530,15531,15532,15771,15773;;
;;;;;;;0.82;A1>D;A;ДС Чижовка-1 - ТП-5;12345;196014;;15773,15772,15527,15528,15529,15709,15708,15706;;
27;;;;2 ТП;17312,;;;A>B;A;ДС Курасовщина - ДС Дружная;1234567;203289;;15836,15056,15057,15058,15059,15060,15061,15062,15063,15064,15065,15837,15839,15843,73075;;d1-d5 - 26.05.2017<br>d6-d7 - 01.07.2017
;;;;;;;;B>A;A;ДС Дружная - ДС Курасовщина;1234567;203292;;73075,15666,15838,15020,15021,15022,15023,15024,15025,15026,15031,15047,15048,15836;;
;;;;;;;0.86;A1>D;A;ДС Курасовщина - ТП2;1234567;203294;;15836,15056,15057,15058,15059,15060,15061,15062,15063,15064,15065,15837,15839,15843;;
;;;;;;;0.85;D>A1;A;ТП2 - ДС Курасовщина;1234567;203293;;15666,15838,15020,15021,15022,15023,15024,15025,15026,15031,15047,15048,15836;;
30;;;;;17287,;;;A>B;A;ДС Малинина - Вокзал;1234567;201270;;54291,54305,54306,15759,15757,15756,15754,15831,15626,15627,15628,15907,15908,15909,15564,230003,15900;;d1-d5 - 02.06.2017<br>d6-d7 - 01.05.2017
;;;;;;;;B>A;A;Вокзал - ДС Малинина;1234567;201267;;15900,15901,15443,15905,15906,15612,15613,15614,15830,54310,15752,15753,14472,15758,15760,15762,15764,15765,15767,14478,15709,15708,15706,15832,14505,15705,15707,15769,15768,15766,54291;;
;;;;;;;0.34;A1>D;A;ДС Малинина - ТП2;1234567;201271;;54291,54305,54306,15759,15757,15756,15754;;
;;;;;;;0.33;B1>D;A;Вокзал - ТП2;12345;201266;;15900,15901,15443,15905,15906,15612,15613,15614,15830,54310;;
;;;;;;;0.65;D>A1;A;ТП2 - ДС Малинина;1234567;201269;;15752,15753,14472,15758,15760,15762,15764,15765,15767,14478,15709,15708,15706,15832,14505,15705,15707,15769,15768,15766,54291;;
;;;;;;;0.22;D>A2;A;ТП2 - ст.м. Автозаводская - ДС Малинина;1234567;201265;;14505,15705,15707,15769,15768,15766,54291;;
;;;;;;;0.58;D>B1;A;ТП2 - Вокзал;1234567;201268;;15831,15626,15627,15628,15907,15908,15909,15564,230003,15900;;
31;;;;4 ТП;17106,;;;A>B;A;ДС Кунцевщина - Семашко;1234567;191805;;15858,14606,14607,14613,14614,14615,14679,14680,14681,14852,15562,15587,15164,14903,14904,14905,14906,14907,16249,15685,15686,15688,15689,16245;;d1-d5 - 01.11.2016<br>d6-d7 - 05.11.2016
;;;;;;;;B>A;A;Семашко - ДС Кунцевщина;1234567;191806;;16245,15691,15692,15693,15694,16253,15212,15213,15214,15215,15216,15589,15588,14853,14593,14594,14595,14596,14597,14598,14599,14600,14601,15522,15858;;
;;;;;;;0.52;A1>D;A;ДС Кунцевщина - ТП4;1234567;191803;;15858,14606,14607,14613,14614,14615,14679,14680,14681,14852,15562,15587,15164;;
;;;;;;;0.4;B1>D;A;Семашко - ТП4;12345;191804;;16245,15691,15692,15693,15694,16253,15212,15213,15214,15215,15216;;
;;;;;17110,;;0.4;B1>D;A;ДС Семашко - ТП4;67;192103;;16245,15691,15692,15693,15694,16253,15212,15213,15214,15215,15216;;
;;;;;17106,;;0.53;D>A1;A;ТП4 - ДС Кунцевщина;1234567;191801;;15589,15588,14853,14593,14594,14595,14596,14597,14598,14599,14600,14601,15522,15858;;
;;;;;;;0.45;D>B1;A;ТП4 - Семашко;12345;191802;;14903,14904,14905,14906,14907,16249,15685,15686,15688,15689,16245;;
;;;;;17110,;;0.45;D>B1;A;ТП4 - ДС Семашко;67;192101;;14903,14904,14905,14906,14907,16249,15685,15686,15688,15689,16245;;
32;;;;3 ТП;17259,;;;A>B;A;ДС Малиновка-4 - ст.м. Петровщина;1234567;198919;;54638,15581,15583,15584,15585,15586,15590,15591,14934,14935,15662,15663,15664,15197;;d1-d5 - 03.04.2017<br>d6-d7 - 01.07.2017
;;;;;;;;B>A;A;ст.м. Петровщина - ДС Малиновка-4;1234567;198916;;15197,212073,14909,15198,15652,15653,58338,14936,15575,15576,15577,15578,15579,15580,15582,54638;;
;;;;;;;0.35;A1>D;A;ДС Малиновка-4 - ТП 3;1234567;198920;;54638,15581,15583,15584,15585,15586;;
;;;;;;;0.5;D>A1;A;ТП 3 - ДС Малиновка-4;1234567;198918;;58338,14936,15575,15576,15577,15578,15579,15580,15582,54638;;
33;;;;5 ТП;17322,;;;A>B;A;ДС Дражня – ст. м.Пушкинская;1234567;202854;;15282,15286,15361,15362,14738,14739,14740,14741,14742,14754,14755,14757,14760,14758,14759,14693,14694,14695,14696,14697,54537,14699,14700,14701,14684,230016;;d1-d5 - 05.06.2017<br>d6-d7 - 01.07.2017
;;;;;;;;B>A;A;ст. м.Пушкинская - ДС Дражня;1234567;202853;;230016,14590,14838,14839,14840,14841,54519,14843,14844,14845,14846,14847,14764,14765,14766,14767,14769,14770,14771,14772,14774,14775,14776,15283,15284,15282;;
;;;;;;;0.06;A1>D;A;ДС Дражня –  ТП5;1234567;202856;;15282,15286,15361,15362;;
;;;;;;;0.91;B1>D;A;ст. м.Пушкинская - ТП5;1234567;202857;;230016,14590,14838,14839,14840,14841,54519,14843,14844,14845,14846,14847,14764,14765,14766,14767,14769,14770,14771,14772,14774,14775,14776;;
;;;;;;;0.47;D>A1;A;ТП5 - ДС Дражня;1234567;202855;;15283,15284,15282;;
;;;;;;;0.9;D>B1;A;ТП5 - ст. м.Пушкинская;1234567;202858;;14738,14739,14740,14741,14742,14754,14755,14757,14760,14758,14759,14693,14694,14695,14696,14697,54537,14699,14700,14701,14684,230016;;
34;;;;;16985,;;;A>B;A;ДС Ангарская-4 - Зеленый луг-3;1234567;191481;;68909,15330,15331,15332,15342,15339,15340,15341,15343,15344,15345,15346,15621,15622,15623,15624,14733,14734,14735,14736,14737,14738,14739,14740,14741,14742,14754,14755,14757,14760,14758,14444,14445,14446,14447,14448,14449,14450,14460;;d1-d5 - 05.07.2017<br>d6-d7 - 03.07.2016
;;;;;;;;B>A;A;Зеленый луг-3 -  ДС Ангарская-4;1234567;191484;;14460,14461,14462,14463,14464,14465,14466,14764,14765,14766,14767,14769,14770,14771,14772,14774,14775,14776,14777,14778,14779,14780,14781,15616,15617,15618,15619,15295,15296,15297,15298,15299,15300,15301,15302,15303,15304,15833,68909;;
;;;;;;;0.51;A1>D;A;ДС Ангарская-4 - ТП5;1234567;191482;;68909,15330,15331,15332,15342,15339,15340,15341,15343,15344,15345,15346,15621,15622,15623,15624,14733,14734,14735,14736,14737;;
;;;;;;;0.46;B1>D;A;Зеленый луг-3 - ТП5;1234567;191479;;14460,14461,14462,14463,14464,14465,14466,14764,14765,14766,14767,14769,14770,14771,14772,14774,14775,14776;;
;;;;;;;0.53;D>A1;A;ТП5 - ДС Ангарская-4;1234567;191483;;14777,14778,14780,14781,15616,15617,15618,15619,15295,15296,15297,15298,15299,15300,15301,15302,15303,15304,15833,68909;;
;;;;;;;0.46;D>B1;A;ТП5 - Зеленый луг-3;1234567;191480;;14738,14739,14740,14741,14742,14754,14755,14757,14760,14758,14444,14445,14446,14447,14448,14449,14450,14460;;
35;;;;;17313,;;;A>B;A;ДС Славинского - ДС Серебрянка;1234567;202266;;15014,14350,14347,15015,15016,15017,15107,14767,14769,14770,14771,14772,14774,14775,14776,14777,14778,14779,15350,15809,15808,15805,15803,15802,15800,15798,15797,15793,14503,14501;;d1-d5 - 29.05.2017<br>d6-d7 - 27.05.2017
;;;;;;;;B>A;A;ДС Серебрянка - ДС Славинского;1234567;202269;;14501,54486,15794,15796,15799,15801,15804,15806,15807,15810,14735,14736,14737,14738,14739,14740,14741,14742,14754,14755,14757,14992,14993,14994,14995,14348,14997,15014;;
;;;;;;;0.49;A1>D;A;ДС Славинского - D ТП5;1234567;202264;;15014,14350,14347,15015,15016,15017,15107,14767,14769,14770,14771,14772,14774,14775,14776;;
;;;;;;;0.45;B1>D;A;ДС Серебрянка - D ТП5;1234567;202267;;14501,54486,15794,15796,15799,15801,15804,15806,15807,15810,14735,14736,14737;;
;;;;;;;0.51;D>A1;A;D  ТП5  - ДС Славинского;1234567;202265;;14738,14739,14740,14741,14742,14754,14755,14757,14992,14993,14994,14995,14348,14997,15014;;
;;;;;;;0.49;D>B1;A;D ТП5 - ДС Серебрянка;1234567;202268;;14777,14778,14779,15350,15809,15808,15805,15803,15802,15800,15798,15797,15793,14503,14501;;
35д;;;;;16678,;;;A>B;A;ДС Серебрянка -  пл.Круглая;12345;177651;;14501,54486,15794,15796,15799,15801,15804,15806,15807,15810,14735,14736,14737;;d1-d5 - 31.08.2015
;;;;;;;;B>A;A;пл.Круглая  - ДС Серебрянка;12345;177652;;14737,14777,14778,14779,15350,15809,15808,15805,15803,15802,15800,15798,15797,15793,14503,14501;;
;;;;;;;0.94;D>A1;A;D - ДС Серебрянка;12345;177655;;14777,14778,14779,15350,15809,15808,15805,15803,15802,15800,15798,15797,15793,14503,14502,14501;;
36;;;;3 ТП;17257,;;;A>B;A;ДС Юго-Запад -  ДС Серебрянка;1234567;199165;;54682,15660,15661,15654,15655,15649,15650,133415,15200,15596,15202,15205,15207,15209,15211,15893,15894,133147,15905,15906,15612,15613,15614,15830,54310,15752,15753,14472,15800,15798,15797,15793,14503,14502,14501;;d1-d5 - 03.04.2017<br>d6 - 01.04.2017<br>d7 - 02.04.2017
;;;;;;;;B>A;A;ДС Серебрянка - ДС Юго-Запад;1234567;199166;;14501,54486,15794,15796,15799,15757,15756,15754,15831,15626,15627,15628,15907,15908,15909,69093,15944,15892,15568,15210,15208,15206,15204,15203,15201,14908,133408,15637,15656,15657,200002,15659,15645,54682;;
;;;;;;;0.08;A1>D;A;ДС Юго-Запад - ТП 3;1234567;199167;;54682,15660,15661,15654,15655;;
;;;;;;;0.76;B1>D;A;ДС Серебрянка - ТП 3;12345;199168;;14501,54486,15794,15796,15799,15757,15756,15754,15831,15626,15627,15628,15907,15908,15909,69093,15944,15892,15568,15210,15208,15206,15204,15203,15201;;
;;;;;;;0.11;D>A1;A;ТП 3 - Юго-Запад;1234567;199169;;15656,15657,200002,15659,15645,54682;;
;;;;;;;0.69;D>B1;A;ТП 3 - ДС Серебрянка;1234567;199170;;15202,15205,15207,15209,15211,15893,15894,133147,15905,15906,15612,15613,15614,15830,54310,15752,15753,14472,15800,15798,15797,15793,14503,14502,14501;;
37;;;;5 ТП;17308,;;;A>B;A;ДС Уручье-4 - пл. Мясникова;1234567;202074;;14660,14661,14663,14380,14673,14675,14513,14514,14515,14996,14351,14350,14347,15015,15016,15017,15107,14761,14760,14758,14467,14456,14468,14469,15565,15566,15122,15774,15775;;d1-d5 - 22.05.2017<br>d6-d7 - 22.05.2017
;;;;;;;;B>A;A;пл. Мясникова - ДС Уручье-4;1234567;202077;;15775,15597,15598,15599,15600,15601,15602,15219,14441,14442,14764,14765,14766,14992,14993,14994,14995,14348,14349,14352,14486,14487,14431,14676,14674,14379,14664,14662,14659,14660;;
;;;;;;;0.4;B1>D;A;пл. Мясникова - D;1234567;202075;;15775,15597,15598,15599,15600,15601,15602,15219,14441,14442,14764,14766;;
;;;;;;;0.21;D>A1;A;D - ДС Уручье-4;1234567;202073;;14676,14674,14379,14664,14662,14659,14660;;
;;;;;;;0.41;D>B1;A;D - пл. Мясникова;1234567;202076;;14761,14760,14758,14467,14456,14468,14469,15565,15566,15122,15774,15775;;
38;;;;4 ТП;17322,;;;A>B;A;ДС Сухарево-5 - ДС Славинского;12345;202943;;133395,73663,69090,58340,15153,15154,15158,15159,15160,15161,15162,15163,15164,15165,15166,14715,14817,14818,14819,14838,14839,14840,14841,54519,14843,14844,14845,14846,14847,14764,14765,14766,14992,14993,14994,14995,14348,14997,15014;;d1-d5 - 05.06.2017
;;;;;;;;B>A;A;ДС Славинского - ДС Сухарево-5;12345;202944;;15014,14350,14347,15015,15016,15017,15107,14761,14760,14758,14759,14693,14694,14695,14696,14697,54537,14699,14700,14701,14702,14703,14704,14714,15129,15130,15131,15132,54292,15134,15135,15136,15137,15138,15139,15140,15141,73666,73665,133395;;
;;;;;;;0.32;A1>D;A;ДС Сухарево-5 - ТП-4;12345;202947;;133395,73663,69090,58340,15153,15154,15158,15159,15160,15161,15162,15163,15164,15165,15166;;
;;;;;;;0.56;B1>D;A;ДС Славинского - ТП-4;12345;202946;;15014,14350,14347,15015,15016,15017,15107,14761,14760,14758,14759,14693,14694,14695,14696,14697,54537,14699,14700,14701;;
;;;;;;;0.33;D>A1;A;ТП-4 - ДС Сухарево-5;12345;202942;;15129,15130,15131,15132,54292,15134,15135,15136,15137,15138,15139,15140,15141,73666,73665,133395;;
;;;;;;;0.65;D>B1;A;ТП-4 -ДС Славинского;12345;202945;;14715,14817,14818,14819,14838,14839,14840,14841,54519,14843,14844,14845,14846,14847,14764,14765,14766,14992,14993,14994,14995,14348,14997,15014;;
39;;;;3 ТП;17168,;;;A>B;A;ДС Юго-Запад - Саперов;1234567;190938;;54683,15646,15647,15648,71807,73042,14906,14907,15200,15596,58354,14816,14762,14715,14817,14818,14819,14838,14839,14840,14841,14566,14531;;d1-d5 - 03.04.2017<br>d6-d7 - 02.01.2017
;;;;;;;;B>A;A;Саперов - ДС Юго-Запад;1234567;190939;;14531,15040,15041,54537,14699,14700,14701,14702,14703,14704,14714,14716,54642,14763,15201,15212,15213,71803,73043,15638,15639,15640,54609,54683;;
;;;;;;;0.19;A1>D;A;ДС Юго-Запад - ТП 3;1234567;190940;;54683,15646,15647,15648,71807,73042;;
;;;;;;;0.19;D>A1;A;ТП 3 - ДС Юго-Запад;1234567;190937;;71803,73043,15638,15639,15640,54609,54683;;
;;;;;;;0.56;D>B1;A;ТП 3 - Саперов;12345;190941;;58354,14816,14762,14715,14817,14818,14819,14838,14839,14840,14841,14566,14531;;
40;;;;;17208,;;;A>B;A;ДС Юго-Запад - ДС Карастояновой;1234567;196944;;54682,15660,15661,15662,15663,15664,15197,15200,15596,15202,15205,15207,15209,15211,15597,15598,15599,15600,15778,15776,58353,15732,15730,15729,15751,15725,15717,15716,15715,54650,54651;;d1-d5 - 27.06.2017<br>d6-d7 - 11.02.2017
;;;;;;;;B>A;A;ДС Карастояновой - ДС Юго-Запад;1234567;196945;;54651,15713,58346,15724,15726,15727,15728,15731,15736,15738,15777,15779,15566,15122,15567,15568,15210,15208,15206,15204,15203,15201,14908,14909,15198,15652,15653,200002,15659,15645,54682;;
;;;;;;;0.04;A1>D;A;ДС Юго-Запад - ТП 3;1234567;196946;;54682,15660,15661;;
;;;;;;;0.72;B1>D;A;ДС Карастояновой - ТП 3;1234567;196948;;54651,15713,58346,15724,15726,15727,15728,15731,15736,15738,15777,15779,15566,15122,15567,15568,15210,15208,15206,15204,15203,15201;;
;;;;;;;0.28;D>A1;A;ТП 3 - ДС Юго-Запад;1234567;196943;;15201,14908,14909,15198,15652,15653,200002,15659,15645,54682;;
;;;;;;;0.76;D>B1;A;ТП 3 - ДС Карастояновой;1234567;196947;;15200,15596,15202,15205,15207,15209,15211,15597,15598,15599,15600,15778,15776,58353,15732,15730,15729,15751,15725,15717,15716,15715,54650,54651;;
41;;;;5 ТП;17259,;;;A>B;A;ДС Уручье-2 - ДС Малинина;1234567;198893;;14386,14384,14382,14649,14651,14675,14488,14677,15418,15419,15420,15421,14774,14775,14776,14777,14778,14779,14780,14781,14782,14795,15752,15753,14472,15758,15760,15762,15764,15765,15767,15768,15766,54291;;d1-d5 - 03.04.2017<br>d6-d7 - 01.07.2017
;;;;;;;;B>A;A;ДС Малинина - ДС Уручье-2;1234567;198896;;54291,54305,54306,15759,15757,15756,15754,14731,14732,14733,14734,14735,14736,14737,14738,14739,15422,15423,15429,15442,14678,14500,14676,14650,14381,14383,14385,14386;;
;;;;;;;0.5;A1>D;A;ДС Уручье-2 - ТП5;1234567;198891;;14386,14384,14382,14649,14651,14675,14488,14677,15418,15419,15420,15421,14774,14775,14776;;
;;;;;;;0.41;B1>D;A;ДС Малинина - ТП5;1234567;198894;;54291,54305,54306,15759,15757,15756,15754,14731,14732,14733,14734,14735,14736,14737;;
;;;;;;;0.55;D>A1;A;ТП5 - ДС Уручье-2;1234567;198892;;14738,14739,15422,15423,15429,15442,14678,14500,14676,14650,14381,14383,14385,14386;;
;;;;;;;0.48;D>B1;A;ТП5 - ДС Малинина;1234567;198895;;14777,14778,14779,14780,14781,14782,14795,15752,15753,14472,15758,15760,15762,15764,15765,15767,15768,15766,54291;;
41д;;;;;17301,;;;A>B;A;ДС Малинина – Запорожская пл.;12345;201809;;54291,54305,54306,15759,15757,15756,15754,14731,14732,14733,14734,14735,14736,14737,14738,14739,14774;;d1-d5 - 15.05.2017
;;;;;;;;B>A;A;Запорожская пл. - ДС Малинина;12345;201810;;14774,14775,14776,14777,14778,14779,14780,14781,14782,14795,15752,15753,14472,15758,15760,15762,15764,15765,15767,15768,15766,54291;;
;;;;;;;0.74;A1>D;A;ДС Малинина - D;12345;201813;;54291,54305,54306,15759,15757,15756,15754,14731,14732,14733,14734,14735,14736,14737;;
;;;;;;;0.12;B1>D;A;Запорожская пл. - D;12345;201812;;14774,14775,14776;;
;;;;;;;0.85;D>A1;A;D - ДС Малинина;12345;201814;;14777,14778,14780,14781,14782,14795,15752,15753,14472,15758,15760,15762,15764,15765,15767,15768,15766,54291;;
;;;;;;;0.21;D>B1;A;D – Запорожская пл.;12345;201811;;14738,14739,14774;;
42;;;;;;;;A>B;A;ДС Уручье -4 - ДС Дражня;12345;201815;;14660,14661,14663,14665,14666,68844,14433,14431,14488,14677,15418,15419,15420,15421,14774,14775,14776,15283,15284,15282;;d1-d5 - 15.05.2017
;;;;;;;;B>A;A;ДС Дражня - ДС Уручье-4;12345;201817;;15282,15286,15361,15362,14738,14739,15422,15423,15429,15442,14678,14512,14513,14514,14432,14668,14667,14664,14662,14659,14660;;
;;;;;;;0.87;A1>D;A;ДС Уручье-4  - ТП5;12345;201819;;14660,14661,14663,14665,14666,68844,14433,14431,14488,14677,15418,15419,15420,15421,14774,14775,14776;;
;;;;;;;0.08;B1>D;A;ДС Дражня  - ТП5;12345;201820;;15282,15286,15361,15362;;
;;;;;;;0.86;D>A1;A;ТП5 - ДС Уручье - 4;12345;201818;;14738,14739,15422,15423,15429,15442,14678,14512,14513,14514,14432,14668,14667,14664,14662,14659,14660;;
;;;;;;;0.06;D>B1;A;ТП5 - ДС Дражня;12345;201821;;15283,15284,15282;;
43;;;;2 ТП;17257,;;;A>B;A;ДС Серова - ДС Дружная;1234567;203306;;69176,15068,15095,15096,15097,15098,15100,15102,15065,15837,15839,15843,73075;;d1-d5 - 03.04.2017<br>d6-d7 - 01.04.2017
;;;;;;;;B>A;A;ДС Дружная - ДС Серова;1234567;203305;;73075,15666,15838,15020,15104,15103,15101,15099,15105,15092,15093,15094,69175,69176;;
;;;;;;;0.86;A1>D;A;ДС Серова - D;1234567;203308;;69176,15068,15095,15096,15097,15098,15100,15102,15065,15837,15839,15843;;
;;;;;;;0.84;D>A1;A;D - ДС Серова;1234567;203307;;15666,15838,15020,15104,15103,15101,15099,15105,15092,15093,15094,69175,69176;;
44;;;;4 ТП;17316,;;;A>B;A;ДС Запад-3 - Бобруйская;1234567;202281;;69517,15191,15192,14855,14856,14679,14680,14681,14682,14683,14684,14685,14686,14687,14688,14570,14571,15893,15894,133147,212036;;d1-d5 - 30.05.2017<br>d6 - 01.07.2017<br>d7 - 02.07.2017
;;;;;;;;B>A;A;Бобруйская - ДС Запад-3;1234567;202282;;212036,69093,15944,15892,14525,14526,14575,14576,14577,14589,14590,14591,14592,14593,14594,14595,14857,14859,14882,14883,14888,69517;;
;;;;;;;0.53;A1>D;A;ДС Запад-3 - ТП4;1234567;202277;;69517,15191,15192,14855,14856,14679,14680,14681,14682,14683,14684,14685;;
;;;;;;;0.38;B1>D;A;Бобруйская - ТП4;1234567;202279;;212036,69093,15944,15892,14525,14526,14575,14576;;
;;;;;;;0.46;D>A1;A;ТП4 - ДС Запад-3;1234567;202276;;14591,14592,14593,14594,14595,14857,14859,14882,14883,14888,69517;;
;;;;;;;0.43;D>B1;A;ТП4 - Бобруйская;67;202278;;14686,14687,14688,14570,14571,15893,15894,133147,212036;;
;;;;;;;0.32;А2>D;A;ДС Запад-3 - ТП4 (ч/з Пономаренко);12345;202280;;69517,15191,15192,14855,14856,14679,14680,14681;;
46;;;;5 ТП;17308,;;;A>B;A;ДС Зеленый Луг - пл. Мясникова;1234567;202098;;15790,15787,15784,15782,54541,14461,14462,14463,14464,14465,14466,14467,14456,14468,14469,15565,15566,15122,15774,15775;;d1-d5 - 05.06.2017<br>d6-d7 - 22.05.2017
;;;;;;;;B>A;A;пл. Мясникова - ДС Зеленый Луг;1234567;202101;;15775,15597,15598,15599,15600,15601,15602,15219,14441,14442,14443,14444,14445,14446,14447,14448,14449,14450,15781,15783,15785,15786,15790;;
;;;;;;;0;A>D1;A;ДС Зеленый Луг - ТП 3;12345;202102;;15790,15787,15784,15782,54541,14461,14462,14463,14464,14465,14466,14467,14456,14468,14469,15565,15566,15122;;
;;;;;;;0.45;A1>D;A;ДС Зеленый Луг - ТП 5;1234567;202096;;15790,15787,15784,15782,54541,14461,14462,14463,14464,14465,14466;;
;;;;;;;0.5;B1>D;A;пл. Мясникова - ТП 5;12345;202099;;15775,15597,15598,15599,15600,15601,15602,15219,14441,14442,14443;;
;;;;;;;0.47;D>A1;A;ТП 5 - ДС Зеленый Луг;1234567;202097;;14444,14445,14446,14447,14448,14449,14450,15781,15783,15785,15786,15790;;
;;;;;;;0.47;D>B1;A;ТП 5 - пл. Мясникова;12345;202100;;14467,14456,14468,14469,15565,15566,15122,15774,15775;;
;;;;;;;0;D1>A;A;ТП 3 - ДС Зеленый Луг;12345;202103;;15597,15598,15599,15600,15601,15602,15219,14441,14442,14443,14444,14445,14446,14447,14448,14449,14450,15781,15783,15785,15786,15790;;
47;;;;3 ТП;17045,;;;A>B;A;ДС Малиновка-4 - ст.м. Пушкинская;1234567;190984;;54638,15581,15583,15584,15585,15586,15590,15591,15592,15593,69269,69034,72457,211130,15691,15692,15693,15694,16253,15212,15213,15214,15215,15216,15165,15166,14715,14817,14818,14819,14684,230016;;d1-d5 - 01.09.2016<br>d6-d7 - 02.01.2017
;;;;;;;;B>A;A;ст.м. Пушкинская - ДС Малиновка-4;1234567;190987;;230016,14590,14702,14703,14704,14714,15129,15130,14903,14904,14905,14906,14907,16249,15685,15686,15688,15689,73039,72458,72435,69018,15572,15573,15574,15575,15576,15577,15578,15579,15580,15582,54638;;
;;;;;;;0.18;A1>D;A;ДС Малиновка-4 - ТП 3;1234567;190982;;54638,15581,15583,15584,15585,15586,15590,15591;;
;;;;;;;0.12;B1>D;A;ст.м. Пушкинская - ТП 3;1234567;190985;;230016,14590,14702,14703,14704,14714;;
;;;;;;;0.62;D>A1;A;ТП 3 - ДС Малиновка-4;1234567;190983;;14907,16249,15685,15686,15688,15689,73039,72458,72435,69018,15572,15573,15574,15575,15576,15577,15578,15579,15580,15582,54638;;
;;;;;;;0.32;D>B1;A;ТП 3 - ст.м. Пушкинская;1234567;190986;;15214,15215,15216,15165,15166,14715,14817,14818,14819,14684,230016;;
48;;;;4 ТП;16916,;;;A>B;A;ДС Кунцевщина - РК Лобанка;12345;181392;;15858,14606,14607,14868,14869,14870,14871,14872,14873,15137,15138,15139,15175,121002;;d1-d5 - 25.04.2016
;;;;;;;;B>A;A;РК Лобанка - ДС Кунцевщина;12345;181393;;121002,15153,15154,15158,14874,14875,14876,14877,14878,14867,14600,14601,15522,15858;;
;;;;;;;0.25;A1>D;A;ДС Кунцевщина - ТП4;12345;181395;;15858,14606,14607,14868,14869;;
;;;;;;;0.22;B1>D;A;РК Лобанка - ТП4;12345;181396;;121002,15153,15154,15158;;
;;;;;;;0.33;D>A1;A;ТП4 - ДС Кунцевщина;12345;181394;;14878,14867,14600,14601,15522,15858;;
;;;;;;;0.31;D>B1;A;ТП4 - РК Лобанка;12345;181391;;15137,15138,15139,15175,121002;;
49;;;;2 ТП;17174,;;;A>B;A;ДС Чижовка-1 - О.Кошевого;1234567;195975;;15773,15772,15527,15528,15529,15769,15768,15766,54305,54306,15759,15757,15756,15754,15831,15615,15942,15943,15938,14473;;d1-d5 - 15.02.2017<br>d6-d7 - 08.01.2017
;;;;;;;;B>A;A;ул. О.Кошевого - ДС Чижовка-1;67;195978;;14473,15939,15940,15941,15830,54310,15752,15753,14472,15758,15760,15762,15764,15765,15767,14478,15530,15531,15532,15771,15773;;
;;;;;17212,;;;B>A;A;О.Кошевого - ДС Чижовка-1;12345;197040;;14473,15939,15940,15941,15830,54310,15752,15753,14472,15758,15760,15762,15764,15765,15767,14478,15530,15531,15532,15771,15773;;
